taxonomy,id,name,slug,post_count,parent_id,spacy_entity,wikidata_id,wikidata_label,wikidata_description,proposed_breadcrumb
post_tag,1791,Blender,blender,1,0,MISC,Q173136,Blender,free and open-source 3D computer graphics software,Home > Tags > Blender
post_tag,339,Blip.tv,bliptv,1,0,MISC,Q2037777,Blip,American media platform for web series,Home > Tags > Blip.tv
post_tag,2879,blockchain,blockchain,1,0,,Q20514253,blockchain,distributed data store for digital transactions,Home > Tags > blockchain
post_tag,234,blog,blog,6,0,,Q30849,blog,"discussion or informational website consisting of discrete, often informal diary-style text entries (posts)",Home > Tags > blog
post_tag,743,blogdoc,blogdoc,1,0,LOC,,,,Home > Tags > blogdoc
post_tag,1607,Blu,blu,1,0,ORG,Q885529,Blu,American rapper and music producer,Home > Tags > Blu
post_tag,1076,Blue Zone,blue-zone,1,0,MISC,Q4930040,Blue Zone,British band,Home > Tags > Blue Zone
post_tag,1513,bluecadet,bluecadet,1,0,LOC,,,,Home > Tags > bluecadet
post_tag,1558,BluePress,bluepress,1,0,MISC,,,,Home > Tags > BluePress
post_tag,220,Blueprint,blueprint,1,0,ORG,Q422321,blueprint,document reproduction created by using a contact print process on light-sensitive sheets,Home > Tags > Blueprint
post_tag,1042,Bocoup,bocoup,1,0,LOC,,,,Home > Tags > Bocoup
post_tag,1608,Bogota,bogota,1,0,LOC,Q2841,Bogotá,capital city of Colombia,Home > Tags > Bogota
post_tag,3160,boilerplate codes,boilerplate-codes,1,0,,,,,Home > Tags > boilerplate codes
post_tag,762,bollendorff,bollendorff,2,0,PERSON,Q84221721,Bollendorff,family name,Home > Tags > bollendorff
post_tag,688,Bombay Flying Club,bombay-flying-club,1,0,ORG,Q4940559,Bombay Flying Club,,Home > Tags > Bombay Flying Club
post_tag,1910,bonnes pratiques,bonnes-pratiques,5,0,,Q830382,best practice,method or technique that has been generally accepted as superior to alternatives either because it produces results that are better or because it has become a standard way of doing things,Home > Tags > bonnes pratiques
post_tag,2512,book chapters,book-chapters,1,0,MISC,Q96696981,Book Chapters of The 1st Jakarta International Conference on Social Sciences and Humanities (JICoSSH),Indonesian scientific journal,Home > Tags > book chapters
post_tag,771,border stories,border-stories,1,0,,Q118871550,Border Stories,2019 master's thesis submitted to the University of North Carolina at Charlotte by Christian Silvers Mendoza,Home > Tags > border stories
post_tag,2597,Boring Stuff,boring-stuff,2,0,MISC,,,,Home > Tags > Boring Stuff
post_tag,1559,Boris Cyrulnik,boris-cyrulnik,1,0,MISC,Q893645,Boris Cyrulnik,French psychiatrist,Home > Tags > Boris Cyrulnik
post_tag,1516,Boris Razon,boris-razon,1,0,MISC,Q31017667,Boris Razon,French author,Home > Tags > Boris Razon
post_tag,284,boutique en ligne,boutique-en-ligne,2,0,,Q212930,online shopping,form of electronic commerce,Home > Tags > boutique en ligne
post_tag,1196,bouton,bouton,5,0,,Q24780655,Bouton,family name,Home > Tags > bouton
post_tag,1151,boutons d'interface utilisateur,boutons-dinterface-utilisateur,1,0,,,,,Home > Tags > boutons d'interface utilisateur
post_tag,2331,Bower,bower,1,0,PERSON,Q16860304,Bower,family name,Home > Tags > Bower
post_tag,1996,br.st,br-st,1,0,LOC,Q4034744,British Railways Standard Class 9F,class of 251 two-cylinder 2-10-0 locomotives,Home > Tags > br.st
post_tag,864,Brand content,brand-content,3,0,PERSON,,,,Home > Tags > Brand content
post_tag,1077,brandcontent,brandcontent,1,0,,,,,Home > Tags > brandcontent
post_tag,796,Brault,brault,2,0,PERSON,Q21496344,Brault,family name,Home > Tags > Brault
post_tag,1043,Brett Gaylor,brett-gaylor,2,0,PERSON,Q3611025,Brett Gaylor,Canadian filmmaker,Home > Tags > Brett Gaylor
post_tag,1323,brèves de trottoir,breves-de-trottoir,1,0,,,,,Home > Tags > brèves de trottoir
post_tag,1572,Brian Chirls,brian-chirls,1,0,PERSON,,,,Home > Tags > Brian Chirls
post_tag,1324,brian storm,brian-storm,1,0,MISC,Q133342044,Brian Storm,,Home > Tags > brian storm
post_tag,821,Brice Boussouar,brice-boussouar,1,0,PERSON,,,,Home > Tags > Brice Boussouar
post_tag,1020,Brightcove,brightcove,1,0,MISC,Q4967514,Brightcove,Boston-based software company that produces an online video platform,Home > Tags > Brightcove
post_tag,1573,Bristol,bristol,1,0,LOC,Q755149,Bristol,"city in Hartford County, Connecticut, United States",Home > Tags > Bristol
post_tag,1997,Broken,broken,1,0,MISC,Q3645233,Broken,2003 single by Elisa,Home > Tags > Broken
post_tag,3118,Bronze,bronze,3,0,MISC,Q34095,bronze,metal alloy,Home > Tags > Bronze
post_tag,1892,Browsers,browsers,1,0,PERSON,Q95961252,browserslist,"Share target browsers between different front-end tools, like Autoprefixer, Stylelint and babel-env-preset",Home > Tags > Browsers
post_tag,847,Bruno Lorvao,bruno-lorvao,1,0,PERSON,,,,Home > Tags > Bruno Lorvao
post_tag,893,Bruno Masi,bruno-masi,4,0,PERSON,Q135688705,Bruno Masi,,Home > Tags > Bruno Masi
post_tag,1465,brussels,brussels,1,0,,Q2927086,Brussels,"civil town in Door County, Wisconsin",Home > Tags > brussels
post_tag,1325,bruxelles,bruxelles,3,0,LOC,Q239,Brussels,municipality and capital city of Belgium,Home > Tags > bruxelles
post_tag,200,BuddyPress,buddypress,4,0,PERSON,,,,Home > Tags > BuddyPress
post_tag,149,buddypress wordpress Mu réseau sociaux Automatic,buddypress-wordpress-mu-reseau-sociaux-automatic,1,0,MISC,,,,Home > Tags > buddypress wordpress Mu réseau sociaux Automatic
post_tag,241,Buddyress,buddyress,1,0,MISC,,,,Home > Tags > Buddyress
post_tag,1998,BudURL,budurl,1,0,MISC,,,,Home > Tags > BudURL
post_tag,1999,BudURL.Pro,budurl-pro,1,0,MISC,,,,Home > Tags > BudURL.Pro
post_tag,195,bug antenne,bug-antenne,1,0,MISC,,,,Home > Tags > bug antenne
post_tag,2118,bugs,bugs,1,0,,Q2655213,Bugs,television series,Home > Tags > bugs
post_tag,2409,Builder,builder,5,0,MISC,Q20739542,GNOME Builder,integrated development environment by GNOME,Home > Tags > Builder
post_tag,2516,Bulk,bulk,1,0,ORG,Q36995274,Bulk,family name,Home > Tags > Bulk
post_tag,2598,Bullshit Jobs,bullshit-jobs,2,0,MISC,Q52722355,Bullshit Jobs: A Theory,2018 book by David Graeber,Home > Tags > Bullshit Jobs
post_tag,1953,Bundle,bundle,1,0,MISC,Q1020767,product bundle,several products combined for sale as one product,Home > Tags > Bundle
post_tag,1165,Burkina Faso,burkina-faso,1,0,LOC,Q965,Burkina Faso,sovereign state in Africa,Home > Tags > Burkina Faso
post_tag,581,burst,burst,1,0,,Q985871,Burst,"section of Erpe-Mere, Belgium",Home > Tags > burst
post_tag,1166,Burundi,burundi,1,0,LOC,Q967,Burundi,sovereign state in Africa,Home > Tags > Burundi
post_tag,1152,button,button,6,0,,Q13552156,Button,family name,Home > Tags > button
post_tag,582,cache,cache,2,0,,Q165596,cache,computing component that transparently stores data so that future requests for that data can be served faster,Home > Tags > cache
post_tag,583,caching,caching,1,0,,Q5874546,hoarding,animal behavior; storage of food in hidden locations,Home > Tags > caching
post_tag,777,Cadinot,cadinot,1,0,PERSON,Q540738,Jean-Daniel Cadinot,French director and photographer (1944–2008),Home > Tags > Cadinot
post_tag,1326,caitlin burns,caitlin-burns,1,0,,,,,Home > Tags > caitlin burns
post_tag,178,CakePHP,cakephp,2,0,MISC,,,,Home > Tags > CakePHP
post_tag,2394,Calabash,calabash,1,0,LOC,Q2026755,Calabash,"human settlement in Brunswick County, North Carolina, United States of America",Home > Tags > Calabash
post_tag,1956,CamelCasing,camelcasing,1,0,LOC,Q18710,camel case,"term for the notation where uppercase letters are used within words for specific purposes, such as making word boundaries visible after concatenating multiple words into a single string, with the first word's initial letter in lowercase",Home > Tags > CamelCasing
post_tag,804,Canada,canada,4,0,LOC,Q16,Canada,country in North America,Home > Tags > Canada
post_tag,703,Canal +,canal,1,0,LOC,Q1032540,Canal+,French television channel,Home > Tags > Canal +
post_tag,420,Candidats,candidats,1,0,LOC,Q2936270,nominated candidate,,Home > Tags > Candidats
post_tag,674,Canon,canon,1,0,LOC,Q63554165,Canon,corporate brand of Canon Inc.,Home > Tags > Canon
post_tag,1167,Cap-Vert,cap-vert,1,0,LOC,Q1011,Cape Verde,sovereign state comprising ten islands off the Western coast of Africa,Home > Tags > Cap-Vert
post_tag,1010,Capa,capa,3,0,PERSON,Q37498344,Capa,family name,Home > Tags > Capa
post_tag,1227,capa tv,capa-tv,1,0,,,,,Home > Tags > capa tv
post_tag,2358,capybara,capybara,1,0,,Q131538,Capybara,species of large semiaquatic rodent in the cavy family,Home > Tags > capybara
post_tag,3276,carbon footprint,carbon-footprint,1,0,,Q310667,carbon footprint,"total set of greenhouse gas emissions caused by an individual, event, organisation, or product, expressed as carbon dioxide equivalent",Home > Tags > carbon footprint
post_tag,865,Carl Laemmle,carl-laemmle,1,0,PERSON,Q61074,Carl Laemmle,German-American film producer (1867–1939),Home > Tags > Carl Laemmle
post_tag,1769,Carole Filiu,carole-filiu,1,0,PERSON,Q111156333,Carole Filiu-Mouhali,French science writer and director,Home > Tags > Carole Filiu
post_tag,277,carte,carte,3,0,,Q4006,map,"publication type or genre, visual representation of geographic space",Home > Tags > carte
post_tag,608,cartographie,cartographie,2,0,,Q42515,cartography,branch of science regarding maps and cartographic work,Home > Tags > cartographie
post_tag,1705,Casamance,casamance,1,0,LOC,Q839607,Casamance,region in Senegal,Home > Tags > Casamance
post_tag,1327,caspar sonnen,caspar-sonnen,1,0,PERSON,,,,Home > Tags > caspar sonnen
post_tag,1690,catalogue,catalogue,1,0,,Q2352616,catalogue,"enumeration of items systematically arranged for a specific purpose, usually with brief descriptive information included in each entry",Home > Tags > catalogue
post_tag,1804,catastrophe,catastrophe,1,0,,Q3839081,disaster,"hazard resulting in an event causing significant physical damage, destruction or death",Home > Tags > catastrophe
post_tag,331,catégorie,categorie,1,0,,Q4167836,Wikimedia category,use with 'instance of' (P31) for Wikimedia category,Home > Tags > catégorie
post_tag,2659,categorization,categorization,2,0,,Q13582682,classification,process of grouping of objects into classes,Home > Tags > categorization
post_tag,1466,catherine cuenca,catherine-cuenca,1,0,PERSON,Q2941864,Catherine Cuenca,French writer,Home > Tags > catherine cuenca
post_tag,402,CDN,cdn,1,0,MISC,Q72588,content delivery network,layer in the Internet ecosystem addressing bottlenecks,Home > Tags > CDN
post_tag,1776,Cécile Andrieu,cecile-andrieu,1,0,PERSON,Q112433581,Cécile Andrieu,,Home > Tags > Cécile Andrieu
post_tag,1328,cécile cros,cecile-cros,2,0,PERSON,Q91288456,Cecile Crosnier,researcher (ORCID 0000-0003-0619-9797),Home > Tags > cécile cros
post_tag,1850,Cedric Bonin,cedric-bonin,1,0,PERSON,Q95856404,Cédric Bonin,,Home > Tags > Cedric Bonin
post_tag,1449,CEFPF,cefpf,1,0,ORG,,,,Home > Tags > CEFPF
post_tag,485,cellular,cellular,1,0,,Q5058352,Cellular and Molecular Life Sciences,journal,Home > Tags > cellular
post_tag,2000,Celly,celly,1,0,PERSON,Q5058402,Cellypha,genus of fungi,Home > Tags > Celly
post_tag,930,ceralep,ceralep,1,0,,Q10445606,Ceraleptus,genus of insects,Home > Tags > ceralep
post_tag,1221,CFPJ,cfpj,2,0,ORG,Q2945332,Centre de formation et de perfectionnement des journalistes,French vocational training center specializing in journalism and communication education,Home > Tags > CFPJ
post_tag,1417,CFPJ Médias,cfpj-medias,1,0,MISC,Q2945332,Centre de formation et de perfectionnement des journalistes,French vocational training center specializing in journalism and communication education,Home > Tags > CFPJ Médias
post_tag,1078,CGPME,cgpme,1,0,ORG,Q2992731,Confédération des petites et moyennes entreprises,employers' organization,Home > Tags > CGPME
post_tag,2424,Chai,chai,3,0,MISC,Q7224842,Chai,Chinese surname Chai 柴,Home > Tags > Chai
post_tag,3023,Chainlit,chainlit,1,0,MISC,Q137732299,Chainlit,,Home > Tags > Chainlit
post_tag,954,chambre photographique,chambre-photographique,1,0,,Q313812,view camera,large-format camera that has adjustable front and rear standards mounted on rails and connected by bellows,Home > Tags > chambre photographique
post_tag,290,champs personnalisés,champs-personnalises,1,0,,,,,Home > Tags > champs personnalisés
post_tag,3125,Change,change,3,0,MISC,Q1173443,Change,"commune in Saône-et-Loire, France",Home > Tags > Change
post_tag,3122,Change management,change-management,3,0,MISC,Q116348,change management,"collective term for all approaches to prepare, support, and help individuals, teams, and organizations in making organizational change",Home > Tags > Change management
post_tag,1329,channel four,channel-four,1,0,ORG,Q501070,Channel 4,British public-service television broadcaster; TV channel,Home > Tags > channel four
post_tag,857,Channel Submarine,channel-submarine,1,0,ORG,,,,Home > Tags > Channel Submarine
post_tag,735,charbon,charbon,2,0,,Q24489,coal,combustible sedimentary rock composed primarily of carbon,Home > Tags > charbon
post_tag,1732,charbonnages de france,charbonnages-de-france,1,0,LOC,Q2957683,Charbonnages de France,organization,Home > Tags > charbonnages de france
post_tag,1297,Charles de Gaulle,charles-de-gaulle,1,0,PERSON,Q2042,Charles de Gaulle,French general and statesman (1890–1970),Home > Tags > Charles de Gaulle
post_tag,514,charting,charting,2,0,,Q15140392,founder member,member participating in establishment of organization,Home > Tags > charting
post_tag,600,Charts,charts,1,0,PERSON,Q4006,map,"publication type or genre, visual representation of geographic space",Home > Tags > Charts
post_tag,2560,chatbot,chatbot,1,0,,Q870780,chatbot,program or set of instructions that simulates conversation with humans,Home > Tags > chatbot
post_tag,2981,ChatGPT,chatgpt,5,0,MISC,Q115564437,ChatGPT,artificial intelligence chatbot developed by OpenAI,Home > Tags > ChatGPT
post_tag,3099,ChatGPT-like,chatgpt-like,1,0,MISC,,,,Home > Tags > ChatGPT-like
post_tag,1085,Chechnya,chechnya,1,0,LOC,Q5187,Chechnya,"federal subject of Russia, republic of Russia",Home > Tags > Chechnya
post_tag,2429,cheerio,cheerio,1,0,,Q95972694,cheerio,"Tiny, fast, and elegant implementation of core jQuery designed specifically for the server",Home > Tags > cheerio
post_tag,1086,Chernobyl,chernobyl,1,0,PERSON,Q48741246,Chernobyl,2019 miniseries about the Chernobyl disaster,Home > Tags > Chernobyl
post_tag,736,Chine,chine,3,0,LOC,Q148,People's Republic of China,country in East Asia,Home > Tags > Chine
post_tag,2105,Chinois,chinois,2,0,LOC,Q7850,Chinese,language group of the Sinitic languages,Home > Tags > Chinois
post_tag,805,chômage,chomage,1,0,,Q41171,unemployment,state of being without work and actively seeking work,Home > Tags > chômage
post_tag,1713,Chris Hondros,chris-hondros,1,0,PERSON,Q1077344,Chris Hondros,American photographer (1970–2011),Home > Tags > Chris Hondros
post_tag,1467,christian lelong,christian-lelong,1,0,PERSON,Q21684461,Christian Lelong,"French film producer, film director and screenwriter",Home > Tags > christian lelong
post_tag,1840,Christian Popp,christian-popp,1,0,PERSON,Q110915762,Christian Popp,"*1971, Historian and researcher in the field of digital humanities",Home > Tags > Christian Popp
post_tag,894,Christian Poveda,christian-poveda,2,0,PERSON,Q1081477,Christian Poveda,French journalist (1955–2009),Home > Tags > Christian Poveda
post_tag,372,Chrome,chrome,13,0,MISC,Q777,Google Chrome,web browser developed by Google,Home > Tags > Chrome
post_tag,2523,CI,ci,1,0,ORG,Q1008,Ivory Coast,sovereign state in West Africa,Home > Tags > CI
post_tag,3223,CI/CD,ci-cd,1,0,MISC,Q138972669,CI/CD Pipeline Brittleness,AI-generated CI/CD workflows contain brittle reliances and sequencing assumptions that fail unexpectedly when environments change.,Home > Tags > CI/CD
post_tag,726,Ciel,ciel,1,0,PERSON,Q1613676,Ciel,"former commune in Saône-et-Loire, France",Home > Tags > Ciel
post_tag,1468,cinédoc,cinedoc,2,0,LOC,Q1092372,Cinedoc,,Home > Tags > cinédoc
post_tag,1469,cinédoc films,cinedoc-films,1,0,LOC,,,,Home > Tags > cinédoc films
post_tag,150,cinéma,cinema,2,0,,Q41253,movie theater,"venue, usually a building, for viewing films",Home > Tags > cinéma
post_tag,1201,Cinquième Etage Production,cinquieme-etage-production,2,0,MISC,,,,Home > Tags > Cinquième Etage Production
post_tag,955,cité,cite,1,0,,Q1094294,Cité,Paris Métro station,Home > Tags > cité
