taxonomy,id,name,slug,post_count,parent_id,spacy_entity,spacy_normalized,wikidata_id,wikidata_label,wikidata_description
post_tag,1572,Brian Chirls,brian-chirls,1,0,PERSON,Brian Chirls,,,
post_tag,1324,brian storm,brian-storm,1,0,MISC,brian storm,Q133342044,Brian Storm,
post_tag,821,Brice Boussouar,brice-boussouar,1,0,PERSON,Brice Boussouar,,,
post_tag,1020,Brightcove,brightcove,1,0,MISC,Brightcove,Q4967514,Brightcove,Boston-based software company that produces an online video platform
post_tag,1573,Bristol,bristol,1,0,LOC,Bristol,Q755149,Bristol,"city in Hartford County, Connecticut, United States"
post_tag,1997,Broken,broken,1,0,MISC,Broken,Q3645233,Broken,2003 single by Elisa
post_tag,3118,Bronze,bronze,3,0,MISC,Bronze,Q34095,bronze,metal alloy
post_tag,1892,Browsers,browsers,1,0,PERSON,Browsers,Q95961252,browserslist,"Share target browsers between different front-end tools, like Autoprefixer, Stylelint and babel-env-preset"
post_tag,847,Bruno Lorvao,bruno-lorvao,1,0,PERSON,Bruno Lorvao,,,
post_tag,893,Bruno Masi,bruno-masi,4,0,PERSON,Bruno Masi,Q135688705,Bruno Masi,
post_tag,1465,brussels,brussels,1,0,,brussels,Q2927086,Brussels,"civil town in Door County, Wisconsin"
post_tag,1325,bruxelles,bruxelles,3,0,LOC,bruxelles,Q239,Brussels,municipality and capital city of Belgium
post_tag,200,BuddyPress,buddypress,4,0,PERSON,Buddy Press,,,
post_tag,149,buddypress wordpress Mu réseau sociaux Automatic,buddypress-wordpress-mu-reseau-sociaux-automatic,1,0,MISC,buddypress wordpress Mu réseau sociaux Automatic,,,
post_tag,241,Buddyress,buddyress,1,0,MISC,Buddyress,,,
post_tag,1998,BudURL,budurl,1,0,MISC,Bud URL,,,
post_tag,1999,BudURL.Pro,budurl-pro,1,0,MISC,Bud URL Pro,,,
post_tag,195,bug antenne,bug-antenne,1,0,MISC,bug antenne,,,
post_tag,2118,bugs,bugs,1,0,,bugs,Q2655213,Bugs,television series
post_tag,2409,Builder,builder,5,0,MISC,Builder,Q20739542,GNOME Builder,integrated development environment by GNOME
post_tag,2516,Bulk,bulk,1,0,ORG,Bulk,Q36995274,Bulk,family name
post_tag,2598,Bullshit Jobs,bullshit-jobs,2,0,MISC,Bullshit Jobs,Q52722355,Bullshit Jobs: A Theory,2018 book by David Graeber
post_tag,1953,Bundle,bundle,1,0,MISC,Bundle,Q1020767,product bundle,several products combined for sale as one product
post_tag,1165,Burkina Faso,burkina-faso,1,0,LOC,Burkina Faso,Q965,Burkina Faso,sovereign state in Africa
post_tag,581,burst,burst,1,0,,burst,Q985871,Burst,"section of Erpe-Mere, Belgium"
post_tag,1166,Burundi,burundi,1,0,LOC,Burundi,Q967,Burundi,sovereign state in Africa
post_tag,1152,button,button,6,0,,button,Q13552156,Button,family name
post_tag,582,cache,cache,2,0,,cache,Q165596,cache,computing component that transparently stores data so that future requests for that data can be served faster
post_tag,583,caching,caching,1,0,,caching,Q5874546,hoarding,animal behavior; storage of food in hidden locations
post_tag,777,Cadinot,cadinot,1,0,PERSON,Cadinot,Q540738,Jean-Daniel Cadinot,French director and photographer (1944–2008)
post_tag,1326,caitlin burns,caitlin-burns,1,0,,caitlin burns,,,
post_tag,178,CakePHP,cakephp,2,0,MISC,Cake PHP,,,
post_tag,2394,Calabash,calabash,1,0,LOC,Calabash,Q2026755,Calabash,"human settlement in Brunswick County, North Carolina, United States of America"
post_tag,1956,CamelCasing,camelcasing,1,0,LOC,Camel Casing,Q18710,camel case,"term for the notation where uppercase letters are used within words for specific purposes, such as making word boundaries visible after concatenating multiple words into a single string, with the first word's initial letter in lowercase"
post_tag,804,Canada,canada,4,0,LOC,Canada,Q16,Canada,country in North America
post_tag,703,Canal +,canal,1,0,LOC,Canal +,Q1032540,Canal+,French television channel
post_tag,420,Candidats,candidats,1,0,LOC,Candidats,Q2936270,nominated candidate,
post_tag,674,Canon,canon,1,0,LOC,Canon,Q63554165,Canon,corporate brand of Canon Inc.
post_tag,1167,Cap-Vert,cap-vert,1,0,LOC,Cap Vert,Q1011,Cape Verde,sovereign state comprising ten islands off the Western coast of Africa
post_tag,1010,Capa,capa,3,0,PERSON,Capa,Q37498344,Capa,family name
post_tag,1227,capa tv,capa-tv,1,0,,capa tv,,,
post_tag,2358,capybara,capybara,1,0,,capybara,Q131538,Capybara,species of large semiaquatic rodent in the cavy family
post_tag,3276,carbon footprint,carbon-footprint,1,0,,carbon footprint,Q310667,carbon footprint,"total set of greenhouse gas emissions caused by an individual, event, organisation, or product, expressed as carbon dioxide equivalent"
post_tag,865,Carl Laemmle,carl-laemmle,1,0,PERSON,Carl Laemmle,Q61074,Carl Laemmle,German-American film producer (1867–1939)
post_tag,1769,Carole Filiu,carole-filiu,1,0,PERSON,Carole Filiu,Q111156333,Carole Filiu-Mouhali,French science writer and director
post_tag,277,carte,carte,3,0,,carte,Q4006,map,"publication type or genre, visual representation of geographic space"
post_tag,608,cartographie,cartographie,2,0,,cartographie,Q42515,cartography,branch of science regarding maps and cartographic work
post_tag,1705,Casamance,casamance,1,0,LOC,Casamance,Q839607,Casamance,region in Senegal
post_tag,1327,caspar sonnen,caspar-sonnen,1,0,PERSON,caspar sonnen,,,
post_tag,1690,catalogue,catalogue,1,0,,catalogue,Q2352616,catalogue,"enumeration of items systematically arranged for a specific purpose, usually with brief descriptive information included in each entry"
post_tag,1804,catastrophe,catastrophe,1,0,,catastrophe,Q3839081,disaster,"hazard resulting in an event causing significant physical damage, destruction or death"
post_tag,331,catégorie,categorie,1,0,,catégorie,Q4167836,Wikimedia category,use with 'instance of' (P31) for Wikimedia category
post_tag,2659,categorization,categorization,2,0,,categorization,Q13582682,classification,process of grouping of objects into classes
post_tag,1466,catherine cuenca,catherine-cuenca,1,0,PERSON,catherine cuenca,Q2941864,Catherine Cuenca,French writer
post_tag,402,CDN,cdn,1,0,MISC,CDN,Q72588,content delivery network,layer in the Internet ecosystem addressing bottlenecks
post_tag,1776,Cécile Andrieu,cecile-andrieu,1,0,PERSON,Cécile Andrieu,Q112433581,Cécile Andrieu,
post_tag,1328,cécile cros,cecile-cros,2,0,PERSON,cécile cros,Q91288456,Cecile Crosnier,researcher (ORCID 0000-0003-0619-9797)
post_tag,1850,Cedric Bonin,cedric-bonin,1,0,PERSON,Cedric Bonin,Q95856404,Cédric Bonin,
post_tag,1449,CEFPF,cefpf,1,0,ORG,CEFPF,,,
post_tag,485,cellular,cellular,1,0,,cellular,Q5058352,Cellular and Molecular Life Sciences,journal
post_tag,2000,Celly,celly,1,0,PERSON,Celly,Q5058402,Cellypha,genus of fungi
post_tag,930,ceralep,ceralep,1,0,,ceralep,Q10445606,Ceraleptus,genus of insects
post_tag,1221,CFPJ,cfpj,2,0,ORG,CFPJ,Q2945332,Centre de formation et de perfectionnement des journalistes,French vocational training center specializing in journalism and communication education
post_tag,1417,CFPJ Médias,cfpj-medias,1,0,MISC,CFPJ Médias,Q2945332,Centre de formation et de perfectionnement des journalistes,French vocational training center specializing in journalism and communication education
post_tag,1078,CGPME,cgpme,1,0,ORG,CGPME,Q2992731,Confédération des petites et moyennes entreprises,employers' organization
post_tag,2424,Chai,chai,3,0,MISC,Chai,Q7224842,Chai,Chinese surname Chai 柴
post_tag,3023,Chainlit,chainlit,1,0,MISC,Chainlit,Q137732299,Chainlit,
post_tag,954,chambre photographique,chambre-photographique,1,0,,chambre photographique,Q313812,view camera,large-format camera that has adjustable front and rear standards mounted on rails and connected by bellows
post_tag,290,champs personnalisés,champs-personnalises,1,0,,champs personnalisés,,,
post_tag,3125,Change,change,3,0,MISC,Change,Q1173443,Change,"commune in Saône-et-Loire, France"
post_tag,3122,Change management,change-management,3,0,MISC,Change management,Q116348,change management,"collective term for all approaches to prepare, support, and help individuals, teams, and organizations in making organizational change"
post_tag,1329,channel four,channel-four,1,0,ORG,channel four,Q501070,Channel 4,British public-service television broadcaster; TV channel
post_tag,857,Channel Submarine,channel-submarine,1,0,ORG,Channel Submarine,,,
post_tag,735,charbon,charbon,2,0,,charbon,Q24489,coal,combustible sedimentary rock composed primarily of carbon
post_tag,1732,charbonnages de france,charbonnages-de-france,1,0,LOC,charbonnages de france,Q2957683,Charbonnages de France,organization
post_tag,1297,Charles de Gaulle,charles-de-gaulle,1,0,PERSON,Charles de Gaulle,Q2042,Charles de Gaulle,French general and statesman (1890–1970)
post_tag,514,charting,charting,2,0,,charting,Q15140392,founder member,member participating in establishment of organization
post_tag,600,Charts,charts,1,0,PERSON,Charts,Q4006,map,"publication type or genre, visual representation of geographic space"
post_tag,2560,chatbot,chatbot,1,0,,chatbot,Q870780,chatbot,program or set of instructions that simulates conversation with humans
post_tag,2981,ChatGPT,chatgpt,5,0,MISC,Chat GPT,Q115564437,ChatGPT,artificial intelligence chatbot developed by OpenAI
post_tag,3099,ChatGPT-like,chatgpt-like,1,0,MISC,Chat GPT like,,,
post_tag,1085,Chechnya,chechnya,1,0,LOC,Chechnya,Q5187,Chechnya,"federal subject of Russia, republic of Russia"
post_tag,2429,cheerio,cheerio,1,0,,cheerio,Q95972694,cheerio,"Tiny, fast, and elegant implementation of core jQuery designed specifically for the server"
post_tag,1086,Chernobyl,chernobyl,1,0,PERSON,Chernobyl,Q48741246,Chernobyl,2019 miniseries about the Chernobyl disaster
post_tag,736,Chine,chine,3,0,LOC,Chine,Q148,People's Republic of China,country in East Asia
post_tag,2105,Chinois,chinois,2,0,LOC,Chinois,Q7850,Chinese,language group of the Sinitic languages
post_tag,805,chômage,chomage,1,0,,chômage,Q41171,unemployment,state of being without work and actively seeking work
post_tag,1713,Chris Hondros,chris-hondros,1,0,PERSON,Chris Hondros,Q1077344,Chris Hondros,American photographer (1970–2011)
post_tag,1467,christian lelong,christian-lelong,1,0,PERSON,christian lelong,Q21684461,Christian Lelong,"French film producer, film director and screenwriter"
post_tag,1840,Christian Popp,christian-popp,1,0,PERSON,Christian Popp,Q110915762,Christian Popp,"*1971, Historian and researcher in the field of digital humanities"
post_tag,894,Christian Poveda,christian-poveda,2,0,PERSON,Christian Poveda,Q1081477,Christian Poveda,French journalist (1955–2009)
post_tag,372,Chrome,chrome,13,0,MISC,Chrome,Q777,Google Chrome,web browser developed by Google
post_tag,2523,CI,ci,1,0,ORG,CI,Q1008,Ivory Coast,sovereign state in West Africa
post_tag,3223,CI/CD,ci-cd,1,0,MISC,CI/CD,Q138972669,CI/CD Pipeline Brittleness,AI-generated CI/CD workflows contain brittle reliances and sequencing assumptions that fail unexpectedly when environments change.
post_tag,726,Ciel,ciel,1,0,PERSON,Ciel,Q1613676,Ciel,"former commune in Saône-et-Loire, France"
post_tag,1468,cinédoc,cinedoc,2,0,LOC,cinédoc,Q1092372,Cinedoc,
post_tag,1469,cinédoc films,cinedoc-films,1,0,LOC,cinédoc films,,,
post_tag,150,cinéma,cinema,2,0,,cinéma,Q41253,movie theater,"venue, usually a building, for viewing films"
post_tag,1201,Cinquième Etage Production,cinquieme-etage-production,2,0,MISC,Cinquième Etage Production,,,
post_tag,955,cité,cite,1,0,,cité,Q1094294,Cité,Paris Métro station
post_tag,895,Ciudad Juarez,ciudad-juarez,1,0,LOC,Ciudad Juarez,Q26590,Ciudad Juárez,"municipal seat of Juárez, State of Chihuahua, Mexico"
post_tag,2450,Claas Relotius,claas-relotius,1,0,ORG,Claas Relotius,Q59914102,Claas Relotius,German journalist
post_tag,1228,Claire Douieb,claire-douieb,1,0,PERSON,Claire Douieb,,,
post_tag,1229,Claire Leproust,claire-leproust,1,0,PERSON,Claire Leproust,,,
post_tag,772,Clara Long,clara-long,1,0,PERSON,Clara Long,Q5126014,Clara Longworth de Chambrun,American author and patron of the arts
post_tag,730,clarin,clarin,1,0,MISC,clarin,Q404775,Clarin,municipality of the Philippines in the province of Bohol
post_tag,422,Class,class,2,0,ORG,Class,Q18204,class,"in education, a group of students taking the same course, or at the same level in an institution"
post_tag,3303,Claude Agents,claude-agents,1,0,PERSON,Claude Agents,,,
post_tag,3299,Claude AI,claude-ai,1,0,PERSON,Claude AI,Q118876059,Claude,large language model family developed by Anthropic
post_tag,3300,Claude Desktop,claude-desktop,1,0,PERSON,Claude Desktop,,,
post_tag,3309,Claude for Sheets,claude-for-sheets,1,0,MISC,Claude for Sheets,,,
post_tag,2001,Cleanify,cleanify,1,0,MISC,Cleanify,Q22907298,Cleanify,Online marketplace for local cleaning services
post_tag,2647,Clickbait detection,clickbait-detection,1,0,PERSON,Clickbait detection,Q127252122,Clickbait detection using multiple categorisation techniques,scholarly article
post_tag,373,Clicker.TV,clickertv,1,0,MISC,Clicker TV,,,
post_tag,528,client,client,1,0,,client,Q528166,client,piece of software accessing a server service
post_tag,1669,clone,clone,3,0,,clone,Q3308178,clone,group of identical cells that share a common ancestry
post_tag,2200,Cloud,cloud,56,0,MISC,Cloud,Q483639,cloud computing,"form of Internet-based computing, whereby shared resources, software and information are provided to computers and other devices"
post_tag,349,cloud computing,cloud-computing,2,0,MISC,cloud computing,Q483639,cloud computing,"form of Internet-based computing, whereby shared resources, software and information are provided to computers and other devices"
post_tag,2221,CMS,cms,32,0,MISC,CMS,Q63230268,CMS Collaboration,research consortium in high-energy physics
post_tag,1560,CNC,cnc,1,0,ORG,CNC,Q8849,Cancer,zodiac constellation in the northern celestial hemisphere
post_tag,1727,CNDP,cndp,1,0,ORG,CNDP,Q2945913,Canopé,French public institution
post_tag,808,Co2,co2,1,0,,Co2,Q1997,carbon dioxide,chemical compound
post_tag,204,cobra,cobra,1,0,,cobra,Q212611,COBRA,artist collective and art movement
post_tag,2121,Code,code,2,0,MISC,Code,Q922203,code of law,integrated piece of legislation that aims to exhaustively cover an area of law
post_tag,561,Code Igniter,code-igniter,1,0,MISC,Code Igniter,Q339829,CodeIgniter,PHP framework
post_tag,670,codec,codec,51,0,,codec,Q184748,codec,device or software for encoding or decoding a digital data stream
post_tag,2593,CodeceptJS,codeceptjs,3,0,MISC,Codecept JS,,,
post_tag,179,CodeIgniter,codeigniter,3,0,MISC,Code Igniter,Q339829,CodeIgniter,PHP framework
post_tag,2781,coding,coding,3,0,,coding,Q9143,programming language,language for communicating instructions to a machine
post_tag,2795,Collab,collab,2,0,PERSON,Collab,Q1145523,collaboration,working together
post_tag,2122,collaboration,collaboration,2,0,,collaboration,Q1145523,collaboration,working together
post_tag,332,Collaborative filtering,collaborative-filtering,1,0,MISC,Collaborative filtering,Q94702,collaborative filtering,algorithm
post_tag,551,collaborer,collaborer,4,0,,collaborer,Q134639066,Collaborer,
post_tag,858,Collapsus,collapsus,2,0,PERSON,Collapsus,Q15700460,tracheal collapse,
post_tag,1574,collusion,collusion,1,0,,collusion,Q701521,collusion,"secretive cooperation or deceitful agreement in order to deceive others, which may involve unions, wage fixing, kickbacks, or misrepresenting the independence of the relationship between the colluding parties"
post_tag,1851,Côme Courtade,come-courtade,1,0,PERSON,Côme Courtade,,,
post_tag,3313,Comet,comet,1,0,PERSON,Comet,Q23772858,Comet,family name
post_tag,1749,Comité exécutif,comite-executif,1,0,ORG,Comité exécutif,Q2563977,senior management,team of individuals at the highest level of organizational management who have the day-to-day responsibilities of managing a company or corporation
post_tag,235,commentaire,commentaire,1,0,,commentaire,Q2986195,Commentaire,newspaper
post_tag,171,commentaires,commentaires,1,0,,commentaires,Q106199,Commentarii de Bello Gallico,commentary on Gallic wars by Julius Caesar
post_tag,321,Commerce électronique,commerce-electronique,1,0,,Commerce électronique,Q484847,e-commerce,type of business industry usually conducted over the Internet
post_tag,466,commercial,commercial,1,0,,commercial,Q2986261,commercial,profession; French term for salesperson
post_tag,1168,Communautarisme,communautarisme,1,0,MISC,Communautarisme,Q324530,communitarianism,philosophy that emphasizes the connection between the individual and the community
